Shanghai,DOW,Y
3523,7086.419922,6.5968
3488.01,7148.109863,6.594
3480.83,7151.859863,6.5901
3446.98,7231.27002,6.5584
3462.08,7267.919922,6.5309
3487.5,7240.609863,6.5388
3370.65,7251.560059,6.5242
3309.26,7217.27002,6.487
3262.05,7198.049805,6.4944
3129.85,7226.879883,6.5292
3154.13,7216.959961,6.5354
3184.96,7219.200195,6.5415
3199.16,7248.009766,6.556
3268.56,7226.549805,6.5526
3289.02,7217.100098,6.5752
3329.57,7199.779785,6.5835
3292.07,7187.549805,6.5749
3259.41,7180.939941,6.5904
3273.75,7215.540039,6.5901
3254.53,7205.319824,6.6215
3256.93,7074.060059,6.6398
3289.64,7096.640137,6.6425
3271.67,7141.620117,6.6608
3288.41,7187.600098,6.6528
3307.17,7207.97998,6.6251
3326.7,7232.890137,6.5743
3310.24,7286.009766,6.5903
3291.38,7288.049805,6.5875
3291.11,7279.680176,6.5796
3269.88,7282.220215,6.5898
3279.25,7342.310059,6.6236
3290.64,7367.120117,6.6274
3280.95,7351.810059,6.6138
3263.48,7333.47998,6.6205
3152.76,7358.470215,6.64
3133.72,7349.419922,6.6358
3166.65,7365.950195,6.6391
3122.29,7368.919922,6.6426
3160.53,7403.419922,6.6505
3168.9,7406.390137,6.6465
3163.18,7416.490234,6.635
3136.63,7427.700195,6.602
3131.11,7464.200195,6.6093
3138.29,7414.990234,6.639
3190.32,7393.410156,6.6338
3208.08,7392.819824,6.6405
3180.16,7403.669922,6.628
3159.05,7427.049805,6.6402
3110.65,7378.580078,6.6409
3066.8,7423.27002,6.6385
3091.4,7373.060059,6.635
3117.38,7402.299805,6.62
3071.54,7437.97998,6.6273
3068.01,7435.080078,6.6245
3128.93,7388.430176,6.6245
3117.97,7435.240234,6.6265
3075.03,7428.47998,6.6086
3082.23,7412.069824,6.5998
3081.18,7468.47998,6.5967
3100.86,7466.109863,6.6044
3091.03,7497.810059,6.6091
3136.64,7491.189941,6.609
3161.5,7469.149902,6.6137
3159.15,7474.370117,6.6185
3174.41,7457.129883,6.617
3163.26,7457.910156,6.6136
3174.03,7424.75,6.6173
3192.12,7452.220215,6.6199
3169.57,7481.22998,6.6175
3154.28,7435.439941,6.621
3193.3,7450.830078,6.6171
3213.84,7457.009766,6.6091
3214.35,7467.02002,6.6088
3168.96,7488.680176,6.6088
3154.65,7500.220215,6.6088
3141.3,7525.77002,6.5771
3135.08,7535.140137,6.5833
3120.46,7520.959961,6.575
3041.44,7509.72998,6.5429
3095.47,7447.859863,6.556
3075.14,7460.859863,6.5322
3091.19,7525.799805,6.5063
3114.21,7537.459961,6.491
3115.18,7547.290039,6.501
3109.5,7436.529785,6.4915
3067.15,7415.959961,6.4875
3052.78,7432.5,6.497
3079.8,7490.649902,6.5263
3049.8,7450.060059,6.5055
3044.16,7429.049805,6.4956
3021.9,7464.850098,6.4607
2907.82,7471.689941,6.4395
2915.73,7497.370117,6.433
2875.81,7512.879883,6.4175
2889.76,7525.810059,6.399
2859.34,7537.649902,6.4035
2844.51,7476.160156,6.4
2813.18,7488.759766,6.365
2786.9,7501.279785,6.3189
2847.42,7517.120117,6.3199
2775.56,7602.330078,6.3328
2786.89,7606.180176,6.3199
2759.13,7605.089844,6.2841
2733.88,7619.819824,6.2969
2747.23,7642.370117,6.2984
2815.11,7634.97998,6.285
2827.63,7637.540039,6.283
2777.77,7669.259766,6.2649
2837.66,7660.75,6.3222
2831.18,7659.640137,6.2966
2814.04,7661.330078,6.325
2798.13,7671.97998,6.338
2787.26,7680.560059,6.3438
2772.55,7700.810059,6.3438
2829.27,7711.120117,6.3438
2859.54,7742.319824,6.3351
2905.56,7769.810059,6.3351
2903.65,7775.870117,6.3471
2882.23,7795.080078,6.3329
2873.59,7789.040039,6.3115
2869.05,7782.870117,6.3169
2876.4,7823.060059,6.328
2824.53,7846.839844,6.3565
2768.02,7858.160156,6.3428
2740.44,7829.009766,6.3491
2705.16,7824.290039,6.3093
2779.37,7834.410156,6.3225
2744.07,7882.509766,6.3389
2794.38,7892.290039,6.3285
2795.31,7945.240234,6.327
2785.87,7928.100098,6.318
2780.96,7962.870117,6.314
2723.26,7900.819824,6.3202
2705.19,7935.040039,6.33
2668.97,7960.859863,6.3291
2698.47,7917.569824,6.3328
2733.83,7914.680176,6.32
2714.61,7924.22998,6.331
2724.62,7942.129883,6.311
2729.43,7945.600098,6.2685
2780.9,7935.290039,6.2781
2777.98,7940.149902,6.2946
2769.29,7933.5,6.2876
2737.74,7888.950195,6.2726
2725.25,7873.52002,6.2785
2720.73,7894.910156,6.2881
2750.58,7897.850098,6.3045
2704.34,7848.399902,6.3045
2691.59,7912.709961,6.3045
2702.3,7859.069824,6.3035
2669.48,7877.919922,6.2798
2664.8,7932.569824,6.2655
2656.11,7922.279785,6.2876
2686.58,7929.279785,6.2725
2681.64,7934.049805,6.2752
2651.79,8024.109863,6.2804
2699.95,8117.109863,6.2722
2730.85,8229.30957,6.2765
2729.24,8196.75,6.2945
2797.48,8240.320313,6.3158
2781.14,8168.359863,6.3035
2806.81,8164.649902,6.3236
2791.77,8210.889648,6.334
2821.35,8246.830078,6.3325
2716.51,8259.150391,6.3325
2721.01,8257.459961,6.3325
2725.84,8283.5,6.3609
2583.46,8253.269531,6.3519
2606.91,8299.849609,6.3588
2568.1,8342.540039,6.3588
2546.33,8318.120117,6.3588
2561.61,8324.799805,6.3639
2486.42,8319.370117,6.3706
2550.47,8326.860352,6.3584
2654.88,8318.080078,6.3439
2594.83,8334.55957,6.3332
2603.3,8344.509766,6.3332
2603.8,8310.349609,6.3332
2598.85,8360.910156,6.3359
2542.1,8366.870117,6.3759
2568.05,8393.620117,6.3705
2602.78,8449.129883,6.3644
2606.24,8477.389648,6.3767
2676.48,8490.230469,6.3767
2665.43,8476.360352,6.3767
2659.36,8567.269531,6.3834
2641.34,8619.669922,6.3659
2635.63,8584.580078,6.3884
2598.87,8661.299805,6.375
2630.52,8637.009766,6.3902
2654.88,8654.820313,6.3902
2632.24,8697.339844,6.3902
2668.17,8705.44043,6.3979
2679.11,8670.389648,6.4161
2703.51,8675,6.4174
2645.85,8748.389648,6.4095
2651.51,8698.19043,6.4179
2645.43,8596.629883,6.4179
2579.48,8624.769531,6.4179
2575.81,8603.80957,6.4049
2574.68,8416.290039,6.4041
2601.74,8096.160156,6.3849
2567.44,8226.929688,6.3896
2588.19,8222.429688,6.403
2654.8,7918.700195,6.403
2665.96,7999.609863,6.4067
2649.81,8124.879883,6.3999
2605.18,8155.009766,6.3991
2605.89,8212.879883,6.3959
2584.58,8311.040039,6.3979
2594.09,8312.009766,6.4378
2602.15,8214.19043,6.4378
2634.05,8174.680176,6.4378
2593.74,8224.589844,6.4378
2597.97,8354.040039,6.4801
2576.65,8469.469727,6.4712
2549.56,8338.240234,6.4899
2536.27,8228.280273,6.5026
2516.25,8135.779785,6.5026
2527.01,8117.680176,6.5026
2504.82,8206.389648,6.5385
2498.29,8213.389648,6.5758
2483.09,8183.379883,6.5991
2493.9,8222.44043,6.6234
2465.29,8371.5,6.617
2464.36,8339.070313,6.617
2514.87,8320.969727,6.617
2533.09,8244.429688,6.6631
2526.46,8269.990234,6.6397
2544.34,8316.879883,6.6289
2535.1,8234.610352,6.634
2553.83,8261.849609,6.6395
2535.77,8239.509766,6.6395
2570.34,8039.109863,6.5758
2570.42,7899.600098,6.6122
2559.64,8085.709961,6.6295
2596.01,7993.259766,6.6763
2610.51,7991.089844,6.6629
2579.7,8092.529785,6.6899
2581,7949.359863,6.6899
2591.69,8072.439941,6.6899
2601.72,8118.490234,6.6865
2596.98,8189.089844,6.7017
2594.25,8003.240234,6.7164
2575.58,8007.47998,6.7697
2584.57,8106.609863,6.7658
2618.23,8054.72998,6.7658
2653.9,8133.740234,6.7658
2671.89,8119.72998,6.7926
2721.07,8229.530273,6.7911
2719.7,8280.209961,6.7657
2682.39,8307.450195,6.7864
2754.36,8268.69043,6.8096
2755.65,8199.370117,
