Shanghai,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,DOW,DOW,DOW,DOW,DOW,DOW,DOW,Y
2205.5,2174.12,2177.91,2199.31,2218.32,2184.54,2242.17,4454.169922,4446.189941,4368.990234,4384.890137,4393.459961,4374.350098,4411.200195,6.23
2231.17,2205.5,2174.12,2177.91,2199.31,2218.32,2184.54,4449.939941,4454.169922,4446.189941,4368.990234,4384.890137,4393.459961,4374.350098,6.23
2235.57,2231.17,2205.5,2174.12,2177.91,2199.31,2218.32,4468.189941,4449.939941,4454.169922,4446.189941,4368.990234,4384.890137,4393.459961,6.23
2246.3,2235.57,2231.17,2205.5,2174.12,2177.91,2199.31,4475.959961,4468.189941,4449.939941,4454.169922,4446.189941,4368.990234,4384.890137,6.24
2232.97,2246.3,2235.57,2231.17,2205.5,2174.12,2177.91,4533.149902,4475.959961,4468.189941,4449.939941,4454.169922,4446.189941,4368.990234,6.24
2246.83,2232.97,2246.3,2235.57,2231.17,2205.5,2174.12,4540.189941,4533.149902,4475.959961,4468.189941,4449.939941,4454.169922,4446.189941,6.23
2241.92,2246.83,2232.97,2246.3,2235.57,2231.17,2205.5,4509.720215,4540.189941,4533.149902,4475.959961,4468.189941,4449.939941,4454.169922,6.23
2217.01,2241.92,2246.83,2232.97,2246.3,2235.57,2231.17,4495.180176,4509.720215,4540.189941,4533.149902,4475.959961,4468.189941,4449.939941,6.23
2224.8,2217.01,2241.92,2246.83,2232.97,2246.3,2235.57,4504.02002,4495.180176,4509.720215,4540.189941,4533.149902,4475.959961,4468.189941,6.23
2251.81,2224.8,2217.01,2241.92,2246.83,2232.97,2246.3,4478.149902,4504.02002,4495.180176,4509.720215,4540.189941,4533.149902,4475.959961,6.23
2282.87,2251.81,2224.8,2217.01,2241.92,2246.83,2232.97,4463.5,4478.149902,4504.02002,4495.180176,4509.720215,4540.189941,4533.149902,6.23
2299.99,2282.87,2251.81,2224.8,2217.01,2241.92,2246.83,4479.459961,4463.5,4478.149902,4504.02002,4495.180176,4509.720215,4540.189941,6.22
2305.11,2299.99,2282.87,2251.81,2224.8,2217.01,2241.92,4448.470215,4479.459961,4463.5,4478.149902,4504.02002,4495.180176,4509.720215,6.23
2302.4,2305.11,2299.99,2282.87,2251.81,2224.8,2217.01,4440.970215,4448.470215,4479.459961,4463.5,4478.149902,4504.02002,4495.180176,6.22
2275.67,2302.4,2305.11,2299.99,2282.87,2251.81,2224.8,4458.560059,4440.970215,4448.470215,4479.459961,4463.5,4478.149902,4504.02002,6.22
2288.53,2275.67,2302.4,2305.11,2299.99,2282.87,2251.81,4441.700195,4458.560059,4440.970215,4448.470215,4479.459961,4463.5,4478.149902,6.22
2293.08,2288.53,2275.67,2302.4,2305.11,2299.99,2282.87,4454.370117,4441.700195,4458.560059,4440.970215,4448.470215,4479.459961,4463.5,6.21
2321.32,2293.08,2288.53,2275.67,2302.4,2305.11,2299.99,4453.919922,4454.370117,4441.700195,4458.560059,4440.970215,4448.470215,4479.459961,6.22
2324.02,2321.32,2293.08,2288.53,2275.67,2302.4,2305.11,4475.049805,4453.919922,4454.370117,4441.700195,4458.560059,4440.970215,4448.470215,6.22
2317.75,2324.02,2321.32,2293.08,2288.53,2275.67,2302.4,4505.459961,4475.049805,4453.919922,4454.370117,4441.700195,4458.560059,4440.970215,6.22
2300.59,2317.75,2324.02,2321.32,2293.08,2288.53,2275.67,4516.890137,4505.459961,4475.049805,4453.919922,4454.370117,4441.700195,4458.560059,6.22
2299.25,2300.59,2317.75,2324.02,2321.32,2293.08,2288.53,4515.450195,4516.890137,4505.459961,4475.049805,4453.919922,4454.370117,4441.700195,6.22
2272.42,2299.25,2300.59,2317.75,2324.02,2321.32,2293.08,4480.600098,4515.450195,4516.890137,4505.459961,4475.049805,4453.919922,4454.370117,6.22
2270.93,2272.42,2299.25,2300.59,2317.75,2324.02,2321.32,4456.799805,4480.600098,4515.450195,4516.890137,4505.459961,4475.049805,4453.919922,6.22
2242.11,2270.93,2272.42,2299.25,2300.59,2317.75,2324.02,4452.569824,4456.799805,4480.600098,4515.450195,4516.890137,4505.459961,4475.049805,6.22
2210.9,2242.11,2270.93,2272.42,2299.25,2300.59,2317.75,4457.859863,4452.569824,4456.799805,4480.600098,4515.450195,4516.890137,4505.459961,6.23
2148.36,2210.9,2242.11,2270.93,2272.42,2299.25,2300.59,4485.169922,4457.859863,4452.569824,4456.799805,4480.600098,4515.450195,4516.890137,6.22
2162.04,2148.36,2210.9,2242.11,2270.93,2272.42,2299.25,4524.490234,4485.169922,4457.859863,4452.569824,4456.799805,4480.600098,4515.450195,6.22
2156.21,2162.04,2148.36,2210.9,2242.11,2270.93,2272.42,4542.450195,4524.490234,4485.169922,4457.859863,4452.569824,4456.799805,4480.600098,6.23
2159.29,2156.21,2162.04,2148.36,2210.9,2242.11,2270.93,4545.620117,4542.450195,4524.490234,4485.169922,4457.859863,4452.569824,4456.799805,6.23
2143.45,2159.29,2156.21,2162.04,2148.36,2210.9,2242.11,4484.529785,4545.620117,4542.450195,4524.490234,4485.169922,4457.859863,4452.569824,6.23
2084.02,2143.45,2159.29,2156.21,2162.04,2148.36,2210.9,4477.069824,4484.529785,4545.620117,4542.450195,4524.490234,4485.169922,4457.859863,6.23
2073.1,2084.02,2143.45,2159.29,2156.21,2162.04,2148.36,4435.759766,4477.069824,4484.529785,4545.620117,4542.450195,4524.490234,4485.169922,6.23
1963.24,2073.1,2084.02,2143.45,2159.29,2156.21,2162.04,4400.689941,4435.759766,4477.069824,4484.529785,4545.620117,4542.450195,4524.490234,6.23
1959.51,1963.24,2073.1,2084.02,2143.45,2159.29,2156.21,4415.819824,4400.689941,4435.759766,4477.069824,4484.529785,4545.620117,4542.450195,6.23
1951.5,1959.51,1963.24,2073.1,2084.02,2143.45,2159.29,4419.939941,4415.819824,4400.689941,4435.759766,4477.069824,4484.529785,4545.620117,6.23
1950.01,1951.5,1959.51,1963.24,2073.1,2084.02,2143.45,4432.919922,4419.939941,4415.819824,4400.689941,4435.759766,4477.069824,4484.529785,6.23
1979.21,1950.01,1951.5,1959.51,1963.24,2073.1,2084.02,4465.779785,4432.919922,4419.939941,4415.819824,4400.689941,4435.759766,4477.069824,6.23
1995.24,1979.21,1950.01,1951.5,1959.51,1963.24,2073.1,4421.299805,4465.779785,4432.919922,4419.939941,4415.819824,4400.689941,4435.759766,6.23
2006.56,1995.24,1979.21,1950.01,1951.5,1959.51,1963.24,4414.899902,4421.299805,4465.779785,4432.919922,4419.939941,4415.819824,4400.689941,6.24
1994.27,2006.56,1995.24,1979.21,1950.01,1951.5,1959.51,4457.899902,4414.899902,4421.299805,4465.779785,4432.919922,4419.939941,4415.819824,6.24
2006.1,1994.27,2006.56,1995.24,1979.21,1950.01,1951.5,4359.959961,4457.899902,4414.899902,4421.299805,4465.779785,4432.919922,4419.939941,6.24
2007.2,2006.1,1994.27,2006.56,1995.24,1979.21,1950.01,4324.399902,4359.959961,4457.899902,4414.899902,4421.299805,4465.779785,4432.919922,6.23
1958.27,2007.2,2006.1,1994.27,2006.56,1995.24,1979.21,4310.589844,4324.399902,4359.959961,4457.899902,4414.899902,4421.299805,4465.779785,6.23
1965.45,1958.27,2007.2,2006.1,1994.27,2006.56,1995.24,4313.129883,4310.589844,4324.399902,4359.959961,4457.899902,4414.899902,4421.299805,6.23
2008.13,1965.45,1958.27,2007.2,2006.1,1994.27,2006.56,4305.089844,4313.129883,4310.589844,4324.399902,4359.959961,4457.899902,4414.899902,6.23
2072.99,2008.13,1965.45,1958.27,2007.2,2006.1,1994.27,4232.560059,4305.089844,4313.129883,4310.589844,4324.399902,4359.959961,4457.899902,6.22
2039.49,2072.99,2008.13,1965.45,1958.27,2007.2,2006.1,4232.560059,4232.560059,4305.089844,4313.129883,4310.589844,4324.399902,4359.959961,6.22
2059.39,2039.49,2072.99,2008.13,1965.45,1958.27,2007.2,4229.970215,4232.560059,4232.560059,4305.089844,4313.129883,4310.589844,4324.399902,6.22
2065.72,2059.39,2039.49,2072.99,2008.13,1965.45,1958.27,4291.399902,4229.970215,4232.560059,4232.560059,4305.089844,4313.129883,4310.589844,6.22
2044.92,2065.72,2059.39,2039.49,2072.99,2008.13,1965.45,4287.540039,4291.399902,4229.970215,4232.560059,4232.560059,4305.089844,4313.129883,6.22
2023.4,2044.92,2065.72,2059.39,2039.49,2072.99,2008.13,4296.450195,4287.540039,4291.399902,4229.970215,4232.560059,4232.560059,4305.089844,6.22
1992.65,2023.4,2044.92,2065.72,2059.39,2039.49,2072.99,4339.649902,4296.450195,4287.540039,4291.399902,4229.970215,4232.560059,4232.560059,6.21
2004.76,1992.65,2023.4,2044.92,2065.72,2059.39,2039.49,4349.819824,4339.649902,4296.450195,4287.540039,4291.399902,4229.970215,4232.560059,6.22
2043.88,2004.76,1992.65,2023.4,2044.92,2065.72,2059.39,4332.779785,4349.819824,4339.649902,4296.450195,4287.540039,4291.399902,4229.970215,6.22
2033.33,2043.88,2004.76,1992.65,2023.4,2044.92,2065.72,4363.709961,4332.779785,4349.819824,4339.649902,4296.450195,4287.540039,4291.399902,6.21
2021.17,2033.33,2043.88,2004.76,1992.65,2023.4,2044.92,4381.799805,4363.709961,4332.779785,4349.819824,4339.649902,4296.450195,4287.540039,6.21
2010.85,2021.17,2033.33,2043.88,2004.76,1992.65,2023.4,4383.47998,4381.799805,4363.709961,4332.779785,4349.819824,4339.649902,4296.450195,6.21
1976.31,2010.85,2021.17,2033.33,2043.88,2004.76,1992.65,4353.040039,4383.47998,4381.799805,4363.709961,4332.779785,4349.819824,4339.649902,6.22
1990.06,1976.31,2010.85,2021.17,2033.33,2043.88,2004.76,4348.890137,4353.040039,4383.47998,4381.799805,4363.709961,4332.779785,4349.819824,6.22
1993.8,1990.06,1976.31,2010.85,2021.17,2033.33,2043.88,4386.379883,4348.890137,4353.040039,4383.47998,4381.799805,4363.709961,4332.779785,6.21
2029.07,1993.8,1990.06,1976.31,2010.85,2021.17,2033.33,4389.97998,4386.379883,4348.890137,4353.040039,4383.47998,4381.799805,4363.709961,6.21
2029.42,2029.07,1993.8,1990.06,1976.31,2010.85,2021.17,4407.680176,4389.97998,4386.379883,4348.890137,4353.040039,4383.47998,4381.799805,6.21
2050.48,2029.42,2029.07,1993.8,1990.06,1976.31,2010.85,4423.779785,4407.680176,4389.97998,4386.379883,4348.890137,4353.040039,4383.47998,6.21
2060.5,2050.48,2029.42,2029.07,1993.8,1990.06,1976.31,4440.27002,4423.779785,4407.680176,4389.97998,4386.379883,4348.890137,4353.040039,6.21
2046.78,2060.5,2050.48,2029.42,2029.07,1993.8,1990.06,4434.819824,4440.27002,4423.779785,4407.680176,4389.97998,4386.379883,4348.890137,6.21
2044.9,2046.78,2060.5,2050.48,2029.42,2029.07,1993.8,4420,4434.819824,4440.27002,4423.779785,4407.680176,4389.97998,4386.379883,6.21
2052.23,2044.9,2046.78,2060.5,2050.48,2029.42,2029.07,4414.189941,4420,4434.819824,4440.27002,4423.779785,4407.680176,4389.97998,6.21
2101.28,2052.23,2044.9,2046.78,2060.5,2050.48,2029.42,4452.700195,4414.189941,4420,4434.819824,4440.27002,4423.779785,4407.680176,6.21
2106.16,2101.28,2052.23,2044.9,2046.78,2060.5,2050.48,4501.410156,4452.700195,4414.189941,4420,4434.819824,4440.27002,4423.779785,6.2
2100.14,2106.16,2101.28,2052.23,2044.9,2046.78,2060.5,4480.689941,4501.410156,4452.700195,4414.189941,4420,4434.819824,4440.27002,6.2
2081.88,2100.14,2106.16,2101.28,2052.23,2044.9,2046.78,4504.009766,4480.689941,4501.410156,4452.700195,4414.189941,4420,4434.819824,6.2
2068.45,2081.88,2100.14,2106.16,2101.28,2052.23,2044.9,4473.97998,4504.009766,4480.689941,4501.410156,4452.700195,4414.189941,4420,6.2
2085.6,2068.45,2081.88,2100.14,2106.16,2101.28,2052.23,4456.600098,4473.97998,4504.009766,4480.689941,4501.410156,4452.700195,4414.189941,6.2
2072.59,2085.6,2068.45,2081.88,2100.14,2106.16,2101.28,4437.27002,4456.600098,4473.97998,4504.009766,4480.689941,4501.410156,4452.700195,6.2
2072.96,2072.59,2085.6,2068.45,2081.88,2100.14,2106.16,4426.720215,4437.27002,4456.600098,4473.97998,4504.009766,4480.689941,4501.410156,6.19
2067.12,2072.96,2072.59,2085.6,2068.45,2081.88,2100.14,4380.029785,4426.720215,4437.27002,4456.600098,4473.97998,4504.009766,4480.689941,6.2
2057.46,2067.12,2072.96,2072.59,2085.6,2068.45,2081.88,4442.069824,4380.029785,4426.720215,4437.27002,4456.600098,4473.97998,4504.009766,6.19
2096.47,2057.46,2067.12,2072.96,2072.59,2085.6,2068.45,4543.509766,4442.069824,4380.029785,4426.720215,4437.27002,4456.600098,4473.97998,6.19
2103.57,2096.47,2057.46,2067.12,2072.96,2072.59,2085.6,4548.470215,4543.509766,4442.069824,4380.029785,4426.720215,4437.27002,4456.600098,6.18
2101.3,2103.57,2096.47,2057.46,2067.12,2072.96,2072.59,4577.600098,4548.470215,4543.509766,4442.069824,4380.029785,4426.720215,4437.27002,6.17
2097.23,2101.3,2103.57,2096.47,2057.46,2067.12,2072.96,4554.089844,4577.600098,4548.470215,4543.509766,4442.069824,4380.029785,4426.720215,6.18
2098.38,2097.23,2101.3,2103.57,2096.47,2057.46,2067.12,4537.410156,4554.089844,4577.600098,4548.470215,4543.509766,4442.069824,4380.029785,6.18
2098.45,2098.38,2097.23,2101.3,2103.57,2096.47,2057.46,4558.899902,4537.410156,4554.089844,4577.600098,4548.470215,4543.509766,4442.069824,6.18
2123.11,2098.45,2098.38,2097.23,2101.3,2103.57,2096.47,4583.22998,4558.899902,4537.410156,4554.089844,4577.600098,4548.470215,4543.509766,6.18
2127.62,2123.11,2098.45,2098.38,2097.23,2101.3,2103.57,4586.399902,4583.22998,4558.899902,4537.410156,4554.089844,4577.600098,4548.470215,6.18
2122.43,2127.62,2123.11,2098.45,2098.38,2097.23,2101.3,4595.27002,4586.399902,4583.22998,4558.899902,4537.410156,4554.089844,4577.600098,6.17
2139.99,2122.43,2127.62,2123.11,2098.45,2098.38,2097.23,4611.959961,4595.27002,4586.399902,4583.22998,4558.899902,4537.410156,4554.089844,6.16
2212.52,2139.99,2122.43,2127.62,2123.11,2098.45,2098.38,4605.319824,4611.959961,4595.27002,4586.399902,4583.22998,4558.899902,4537.410156,6.16
2237.98,2212.52,2139.99,2122.43,2127.62,2123.11,2098.45,4631.700195,4605.319824,4611.959961,4595.27002,4586.399902,4583.22998,4558.899902,6.16
2241.27,2237.98,2212.52,2139.99,2122.43,2127.62,2123.11,4652.319824,4631.700195,4605.319824,4611.959961,4595.27002,4586.399902,4583.22998,6.16
2255.6,2241.27,2237.98,2212.52,2139.99,2122.43,2127.62,4685.029785,4652.319824,4631.700195,4605.319824,4611.959961,4595.27002,4586.399902,6.16
2236.22,2255.6,2241.27,2237.98,2212.52,2139.99,2122.43,4695.259766,4685.029785,4652.319824,4631.700195,4605.319824,4611.959961,4595.27002,6.16
2231.4,2236.22,2255.6,2241.27,2237.98,2212.52,2139.99,4730.830078,4695.259766,4685.029785,4652.319824,4631.700195,4605.319824,4611.959961,6.17
2185.56,2231.4,2236.22,2255.6,2241.27,2237.98,2212.52,4752.02002,4730.830078,4695.259766,4685.029785,4652.319824,4631.700195,4605.319824,6.15
2191.85,2185.56,2231.4,2236.22,2255.6,2241.27,2237.98,4749.47998,4752.02002,4730.830078,4695.259766,4685.029785,4652.319824,4631.700195,6.14
2221.04,2191.85,2185.56,2231.4,2236.22,2255.6,2241.27,4768.549805,4749.47998,4752.02002,4730.830078,4695.259766,4685.029785,4652.319824,6.13
2207.53,2221.04,2191.85,2185.56,2231.4,2236.22,2255.6,4738.600098,4768.549805,4749.47998,4752.02002,4730.830078,4695.259766,4685.029785,6.14
2198.52,2207.53,2221.04,2191.85,2185.56,2231.4,2236.22,4736.529785,4738.600098,4768.549805,4749.47998,4752.02002,4730.830078,4695.259766,6.15
2155.81,2198.52,2207.53,2221.04,2191.85,2185.56,2231.4,4776.950195,4736.529785,4738.600098,4768.549805,4749.47998,4752.02002,4730.830078,6.14
2160.03,2155.81,2198.52,2207.53,2221.04,2191.85,2185.56,4739.22998,4776.950195,4736.529785,4738.600098,4768.549805,4749.47998,4752.02002,6.15
2174.66,2160.03,2155.81,2198.52,2207.53,2221.04,2191.85,4774.720215,4739.22998,4776.950195,4736.529785,4738.600098,4768.549805,4749.47998,6.15
2198.2,2174.66,2160.03,2155.81,2198.52,2207.53,2221.04,4774.799805,4774.720215,4739.22998,4776.950195,4736.529785,4738.600098,4768.549805,6.14
2211.77,2198.2,2174.66,2160.03,2155.81,2198.52,2207.53,4772.850098,4774.799805,4774.720215,4739.22998,4776.950195,4736.529785,4738.600098,6.14
2190.93,2211.77,2198.2,2174.66,2160.03,2155.81,2198.52,4787.310059,4772.850098,4774.799805,4774.720215,4739.22998,4776.950195,4736.529785,6.14
2228.15,2190.93,2211.77,2198.2,2174.66,2160.03,2155.81,4783.600098,4787.310059,4772.850098,4774.799805,4774.720215,4739.22998,4776.950195,6.13
2237.77,2228.15,2190.93,2211.77,2198.2,2174.66,2160.03,4794.709961,4783.600098,4787.310059,4772.850098,4774.799805,4774.720215,4739.22998,6.13
2233.41,2237.77,2228.15,2190.93,2211.77,2198.2,2174.66,4792.040039,4794.709961,4783.600098,4787.310059,4772.850098,4774.799805,4774.720215,6.13
2193.07,2233.41,2237.77,2228.15,2190.93,2211.77,2198.2,4786.700195,4792.040039,4794.709961,4783.600098,4787.310059,4772.850098,4774.799805,6.12
2188.54,2193.07,2233.41,2237.77,2228.15,2190.93,2211.77,4790.310059,4786.700195,4792.040039,4794.709961,4783.600098,4787.310059,4772.850098,6.13
2193.78,2188.54,2193.07,2233.41,2237.77,2228.15,2190.93,4826.330078,4790.310059,4786.700195,4792.040039,4794.709961,4783.600098,4787.310059,6.13
2229.24,2193.78,2188.54,2193.07,2233.41,2237.77,2228.15,4780.379883,4826.330078,4790.310059,4786.700195,4792.040039,4794.709961,4783.600098,6.13
2210.65,2229.24,2193.78,2188.54,2193.07,2233.41,2237.77,4755.189941,4780.379883,4826.330078,4790.310059,4786.700195,4792.040039,4794.709961,6.13
2183.11,2210.65,2229.24,2193.78,2188.54,2193.07,2233.41,4802.930176,4755.189941,4780.379883,4826.330078,4790.310059,4786.700195,4792.040039,6.13
2164.32,2183.11,2210.65,2229.24,2193.78,2188.54,2193.07,4722.899902,4802.930176,4755.189941,4780.379883,4826.330078,4790.310059,4786.700195,6.13
2132.96,2164.32,2183.11,2210.65,2229.24,2193.78,2188.54,4747.299805,4722.899902,4802.930176,4755.189941,4780.379883,4826.330078,4790.310059,6.14
2133.87,2132.96,2164.32,2183.11,2210.65,2229.24,2193.78,4829.169922,4747.299805,4722.899902,4802.930176,4755.189941,4780.379883,4826.330078,6.13
2128.86,2133.87,2132.96,2164.32,2183.11,2210.65,2229.24,4829.209961,4829.169922,4747.299805,4722.899902,4802.930176,4755.189941,4780.379883,6.13
2160.46,2128.86,2133.87,2132.96,2164.32,2183.11,2210.65,4835.060059,4829.209961,4829.169922,4747.299805,4722.899902,4802.930176,4755.189941,6.13
2141.61,2160.46,2128.86,2133.87,2132.96,2164.32,2183.11,4864.52002,4835.060059,4829.209961,4829.169922,4747.299805,4722.899902,4802.930176,6.13
2149.56,2141.61,2160.46,2128.86,2133.87,2132.96,2164.32,4914.02002,4864.52002,4835.060059,4829.209961,4829.169922,4747.299805,4722.899902,6.13
2149.63,2149.56,2141.61,2160.46,2128.86,2133.87,2132.96,4915.009766,4914.02002,4864.52002,4835.060059,4829.209961,4829.169922,4747.299805,6.13
2157.24,2149.63,2149.56,2141.61,2160.46,2128.86,2133.87,4911.200195,4915.009766,4914.02002,4864.52002,4835.060059,4829.209961,4829.169922,6.12
2139.61,2157.24,2149.63,2149.56,2141.61,2160.46,2128.86,4941.370117,4911.200195,4915.009766,4914.02002,4864.52002,4835.060059,4829.209961,6.13
2129.4,2139.61,2157.24,2149.63,2149.56,2141.61,2160.46,4955.129883,4941.370117,4911.200195,4915.009766,4914.02002,4864.52002,4835.060059,6.13
2106.13,2129.4,2139.61,2157.24,2149.63,2149.56,2141.61,4947.310059,4955.129883,4941.370117,4911.200195,4915.009766,4914.02002,4864.52002,6.13
2109.47,2106.13,2129.4,2139.61,2157.24,2149.63,2149.56,4976.540039,4947.310059,4955.129883,4941.370117,4911.200195,4915.009766,4914.02002,6.13
2126.77,2109.47,2106.13,2129.4,2139.61,2157.24,2149.63,5006.580078,4976.540039,4947.310059,4955.129883,4941.370117,4911.200195,4915.009766,6.14
2087.94,2126.77,2109.47,2106.13,2129.4,2139.61,2157.24,5006.129883,5006.580078,4976.540039,4947.310059,4955.129883,4941.370117,4911.200195,6.14
2100.51,2087.94,2126.77,2109.47,2106.13,2129.4,2139.61,4984.709961,5006.129883,5006.580078,4976.540039,4947.310059,4955.129883,4941.370117,6.15
2135.83,2100.51,2087.94,2126.77,2109.47,2106.13,2129.4,4986.069824,4984.709961,5006.129883,5006.580078,4976.540039,4947.310059,4955.129883,6.15
2197.22,2135.83,2100.51,2087.94,2126.77,2109.47,2106.13,4997.410156,4986.069824,4984.709961,5006.129883,5006.580078,4976.540039,4947.310059,6.14
2193.12,2197.22,2135.83,2100.51,2087.94,2126.77,2109.47,4953.390137,4997.410156,4986.069824,4984.709961,5006.129883,5006.580078,4976.540039,6.13
2206.61,2193.12,2197.22,2135.83,2100.51,2087.94,2126.77,4986.47998,4953.390137,4997.410156,4986.069824,4984.709961,5006.129883,5006.580078,6.13
2205.77,2206.61,2193.12,2197.22,2135.83,2100.51,2087.94,4962.779785,4986.47998,4953.390137,4997.410156,4986.069824,4984.709961,5006.129883,6.13
2196.38,2205.77,2206.61,2193.12,2197.22,2135.83,2100.51,5002.069824,4962.779785,4986.47998,4953.390137,4997.410156,4986.069824,4984.709961,6.13
2186.12,2196.38,2205.77,2206.61,2193.12,2197.22,2135.83,5001.899902,5002.069824,4962.779785,4986.47998,4953.390137,4997.410156,4986.069824,6.13
2183.07,2186.12,2196.38,2205.77,2206.61,2193.12,2197.22,5036.939941,5001.899902,5002.069824,4962.779785,4986.47998,4953.390137,4997.410156,6.13
2201.07,2183.07,2186.12,2196.38,2205.77,2206.61,2193.12,5011.370117,5036.939941,5001.899902,5002.069824,4962.779785,4986.47998,4953.390137,6.13
2219.37,2201.07,2183.07,2186.12,2196.38,2205.77,2206.61,5011.220215,5011.370117,5036.939941,5001.899902,5002.069824,4962.779785,4986.47998,6.14
2220.5,2219.37,2201.07,2183.07,2186.12,2196.38,2205.77,4968.359863,5011.220215,5011.370117,5036.939941,5001.899902,5002.069824,4962.779785,6.14
2207.37,2220.5,2219.37,2201.07,2183.07,2186.12,2196.38,4987.319824,4968.359863,5011.220215,5011.370117,5036.939941,5001.899902,5002.069824,6.14
